created_at,user,location,coordinates,text,retweet_count,favorite_count,id,nama_kota,avg_word,word_count,sentiment,analysis
2021-08-14 1:00:01,kopii121,"Jakarta Timur, DKI Jakarta",,juar multievent tahun momen penting target uta xivydelapan pyretiga,0,0,ID3172,JAKARTA TIMUR,6.5555555555555545,22,3,Netral
2021-08-14 1:00:01,_myanys,"DKI Jakarta, Indonesia",,ketat prokes vaksindemikeselamatanrakyat cegah tular veqsbseyhl,0,0,ID3172,JAKARTA TIMUR,9.666666666666666,15,-5,Negatif
2021-08-14 1:00:01,aquagagal_010,Jakarta,,ojk sama bank dorong cepat distribusi indonesi wmidua tgdelapan jw wmidua tgdelapan,0,0,ID3172,JAKARTA TIMUR,6.0,26,9,Positif
2021-08-14 1:00:01,DuniaOdgj,Indonesia Jakarta,,ojk sama bank dorong cepat distribusi indonesi qhyfsembilan zenp,0,0,ID3172,JAKARTA TIMUR,6.222222222222222,24,9,Positif
2021-08-14 1:00:01,mayruscha,Tangerang,,vaksindemikeselamatanrakyat tidak pu pu wgrtiga dvjztujuh,0,0,ID3172,JAKARTA TIMUR,8.666666666666666,15,0,Netral
2021-08-14 1:00:00,chikikomo21,Dki jakarta,,pekan olahraga nasional pon papua potensi diselengarakan tanpa tonton skenario wtiga motzsembilan,0,0,ID3172,JAKARTA TIMUR,7.166666666666668,27,-1,Negatif
2021-08-14 1:00:00,RCTN8,"DKI Jakarta, Indonesia",,ayo capai herd imunit vaksindemikeselamatanrakyat dfpgmhfdelapan tulis,0,0,ID3172,JAKARTA TIMUR,9.142857142857142,14,8,Positif
2021-08-14 1:00:00,gue__3,"Cengkareng, Indonesia",,program capai target tetap presiden joko widodo jut wcgcxrqfnol,0,0,ID3172,JAKARTA TIMUR,6.111111111111112,23,7,Positif
2021-08-14 1:00:00,hariankompas,"Palmerah, Jakarta",,negara negara kaya rencana boster negara hasil repl lsatu sykdelapan tidak lsatu sykdelapan gre,12,20,ID3172,JAKARTA TIMUR,5.857142857142858,27,7,Positif
2021-08-14 0:59:15,B0c4hkeling,"DKI Jakarta, Indonesia",,sarat ksehatan dn baik sama dn cegah menlonjak co oxpocfenam,17,18,ID3172,JAKARTA TIMUR,5.1,23,8,Positif
2021-08-14 0:59:10,ms_jakarta88,"DKI Jakarta, Indonesia",,tidak turun harga bisa negosiasi harga jangan alas sayang kurang wykhlbwd,2,10,ID3172,JAKARTA TIMUR,5.727272727272728,25,4,Netral
2021-08-14 0:58:36,WVianka,Jakarta,,jawa timur tanggal sebelas capai bwcplrdyig,0,0,ID3172,JAKARTA TIMUR,6.333333333333332,36,0,Netral
2021-08-14 0:58:08,Paks7023,Jakarta,,ismailfahmi maret art hari positif ta dokter puskesmas lurah dit dnol lmkprvg,0,0,ID3172,JAKARTA TIMUR,5.5,25,1,Netral
2021-08-14 0:57:24,kabarpolitik,jakarta,,who umum obat terapi baru uji klinis gvhjlima aoax,0,0,ID3172,JAKARTA TIMUR,4.666666666666667,19,-1,Negatif
2021-08-14 0:57:07,masfei,"Kota Bekasi, Jawa Barat",,pagi cek level risiko lurah lurah jatimekar tingiatau zona merah coba cek statistik an euenam scicptujuh,0,0,ID3172,JAKARTA TIMUR,5.5625,28,-3,Negatif
2021-08-14 0:55:57,PT_Transjakarta,Jakarta,,khrnskrn trans mqfuiqpkgy,0,0,ID3172,JAKARTA TIMUR,7.666666666666668,28,0,Netral
2021-08-14 0:55:53,DKIJakarta,"Jakarta, Indonesia",,yth lapor status tanda lokasi pilih penuh sila pilih lokasi tang utlima vswheqs,0,0,ID3172,JAKARTA TIMUR,5.153846153846153,23,-3,Negatif
2021-08-14 0:55:36,ivooxid,Jakarta,,tekan mati wakil ketua mpr ajak tingkat solidaritas pbersembilan iqpmtiga,0,0,ID3172,JAKARTA TIMUR,6.4,17,7,Positif
2021-08-14 0:55:03,PT_Transjakarta,Jakarta,,coni benar me efkbenam feped,0,0,ID3172,JAKARTA TIMUR,4.8,31,2,Netral
2021-08-14 0:54:13,anaknegeri76,"DKI Jakarta, Indonesia",,fpksdpri hnurwahid pksatau kpemerintahan teliti terang lonta ygurselas,0,0,ID3172,JAKARTA TIMUR,7.875,22,2,Netral
2021-08-14 0:54:07,kompascom,Jakarta,,isi tidur pasien landai btujuh wdua btujuh wdua hjlzx,0,7,ID3172,JAKARTA TIMUR,5.0,19,5,Netral
2021-08-14 0:54:03,kompascom,Jakarta,,kasus positif capai kasus dqtczprxo,0,3,ID3172,JAKARTA TIMUR,6.2,19,8,Positif
2021-08-14 0:53:58,alderina,"Jakarta, Indonesia",,delta rem tidak sekali supermarket aman mesti,0,0,ID3172,JAKARTA TIMUR,5.571428571428571,15,-7,Negatif
2021-08-14 0:52:49,DKIJakarta,"Jakarta, Indonesia",,shanghong shanghongnol yth lapor pertanyan lapor putar langsung hubung rlima idkivs,0,1,ID3172,JAKARTA TIMUR,6.636363636363638,26,8,Positif
2021-08-14 0:50:17,Bang_ETdo,Jakarta,,diru saputra paksa ancam hadiah banyak tslkuyempat ntj,0,8,ID3172,JAKARTA TIMUR,5.875,24,-1,Negatif
2021-08-14 0:50:14,JevanZndn,"Jakarta Barat, DKI Jakarta",,aremaiz areajulid tidak pu alas dasar ta tidak jawab denial,0,5,ID3172,JAKARTA TIMUR,5.0,21,-6,Negatif
2021-08-14 0:49:35,WPradhika,Jakarta-Indonesia,,detikcom oalah strategi jokowi tidak pikir,0,1,ID3172,JAKARTA TIMUR,6.166666666666668,19,-1,Negatif
2021-08-14 0:49:32,kompascom,Jakarta,,sunti hinga sebelas puluh dunia terti zsatu upmvfdny,6,26,ID3172,JAKARTA TIMUR,5.625,29,1,Netral
2021-08-14 0:48:31,TMCPoldaMetro,"DKI Jakarta, Indonesia",,polri dit lantas pmj kesiap sie bpkb subdit regident ditlantas polda metro jaya rangka pel mgrd mgrdnzvc,0,7,ID3172,JAKARTA TIMUR,5.176470588235294,29,4,Netral
2021-08-14 0:48:26,Vivittts,"DKI Jakarta, Indonesia",,arti percaya yempat dgosembilan gsy,0,0,ID3172,JAKARTA TIMUR,6.2,15,3,Netral
2021-08-14 0:48:04,republikaonline,"Jakarta, Indonesia",,idap long keluh pusing masalah kognitif lima wogwc,2,5,ID3172,JAKARTA TIMUR,5.375,20,-13,Negatif
2021-08-14 0:47:47,r_wandy_s,Jakarta,,puskemasbuduran sidoarjo jadwal antri jam habis jam pagi quota tyfeflydov,0,1,ID3172,JAKARTA TIMUR,6.4,24,4,Netral
2021-08-14 0:47:15,detikfinance,"Jakarta, Indonesia",,pandemi kelola gedung kantor sesuai ruang kerja it itodelapan wkreb,0,1,ID3172,JAKARTA TIMUR,5.8,21,-3,Negatif
2021-08-14 0:45:06,detikcom,"Jakarta, Indonesia",,jerinx alas tidak penuh pangilan bukan mangkir belum bisa lan qfokdelapan xenam,3,11,ID3172,JAKARTA TIMUR,5.666666666666668,25,3,Netral
2021-08-14 0:45:03,liputan6dotcom,Jakarta Indonesia,,harga minyak turun dampak lonjak kasus varian delta nwdwfpvprw,1,3,ID3172,JAKARTA TIMUR,6.0,16,2,Netral
2021-08-14 0:45:00,hariankompas,"Palmerah, Jakarta",,simak ulas pencil isolasi tidak luput jangkau me graiwkeczp,2,3,ID3172,JAKARTA TIMUR,5.666666666666668,24,6,Positif
2021-08-14 0:44:09,Frachman99,"DKI Jakarta, Indonesia",,partaisocmed tharostujuh baca gisatu genam qmsatu,0,0,ID3172,JAKARTA TIMUR,7.333333333333332,14,3,Netral
2021-08-14 0:42:23,goodmoodstr_,"DKI Jakarta, Indonesia",,tiramvisu bagus,0,0,ID3172,JAKARTA TIMUR,7.0,5,2,Netral
2021-08-14 0:40:13,bachrum_achmadi,Bekasi - Indonesia,,memang gelombang gebleg eflfqjkzgv,0,6,ID3172,JAKARTA TIMUR,7.75,12,4,Netral
2021-08-14 0:39:46,kabarpolitik,jakarta,,teliti eropa bukti obat kolesterol bantu sembuh pasien pdelapan wudelapan lenam aenam,0,0,ID3172,JAKARTA TIMUR,6.166666666666668,19,1,Netral
2021-08-14 0:39:06,Nanda_Ismael,Sementara Jakarta,,memang keren atur antre diselengarakan agpeduli ney,0,2,ID3172,JAKARTA TIMUR,6.428571428571429,11,8,Positif
2021-08-14 0:39:01,CandraDeviana,"DKI Jakarta, Indonesia",,bismilah umkm tetap jaya pandemi semangat pimpin asopsi pewirausahapemula lfrupiheol,7,5,ID3172,JAKARTA TIMUR,7.5,20,6,Positif
2021-08-14 0:38:46,goodmoodstr_,"DKI Jakarta, Indonesia",,tiramvisu oh seperti asing gtu,0,0,ID3172,JAKARTA TIMUR,5.2,13,-1,Negatif
2021-08-14 0:38:03,JunAditya86,Jakarta,,update positif tambah tambah xwyblvobx nuhempat trunhw,0,0,ID3172,JAKARTA TIMUR,6.857142857142858,34,10,Positif
2021-08-14 0:38:03,kompascom,Jakarta,,update kasus lampung lgcthdwcm,0,1,ID3172,JAKARTA TIMUR,6.75,14,0,Netral
2021-08-14 0:37:53,goodmoodstr_,"DKI Jakarta, Indonesia",,adabulan ayo,0,0,ID3172,JAKARTA TIMUR,5.5,4,4,Netral
2021-08-14 0:37:50,detikcom,"Jakarta, Indonesia",,kemenkes umum riset baru efektivitas cukup efektif menceg gubmempat oktbq,6,11,ID3172,JAKARTA TIMUR,6.4,21,1,Netral
2021-08-14 0:37:42,ferdiriva,Jakarta,,nobi zen mantap mas tidak biar buru,0,1,ID3172,JAKARTA TIMUR,4.142857142857143,12,5,Netral
2021-08-14 0:37:42,Shanghong20,"DKI Jakarta, Indonesia",,dkijakarta bisa sebar,0,0,ID3172,JAKARTA TIMUR,6.333333333333332,10,0,Netral
2021-08-14 0:37:14,PT_Transjakarta,Jakarta,,rtmrisna pagi terang dokteratau sakit co gjnmtudelapan,0,0,ID3172,JAKARTA TIMUR,6.857142857142858,23,-2,Negatif
2021-08-14 0:36:02,mochammadneil,"Jakarta Selatan, DKI Jakarta",,dkijakarta susah sekali nulis umum akun mrt tj naik bisa sertifi hntiga iouevu,0,0,ID3172,JAKARTA TIMUR,5.0769230769230775,27,-2,Negatif
2021-08-14 0:35:34,aLy_Bima,"DKI Jakarta, Indonesia",,perlahan pasti hancur generasi muda benar ehibsebop,1,10,ID3172,JAKARTA TIMUR,6.428571428571429,18,0,Netral
2021-08-14 0:35:32,ppkkemayoran,"Kemayoran, Indonesia",,gera pramuka sebar semangat bakti bantu bagi henti pandemi yclwfcmbdl,0,0,ID3172,JAKARTA TIMUR,6.0,18,4,Netral
2021-08-14 0:34:36,detikcom,"Jakarta, Indonesia",,kasus tambah pasien tambah pasien tehmhihuiu,3,6,ID3172,JAKARTA TIMUR,6.5,31,6,Positif
2021-08-14 0:34:33,kompascom,Jakarta,,laku salah upaya henti tular odybqtujuh ytujuh,0,1,ID3172,JAKARTA TIMUR,5.7142857142857135,20,-11,Negatif
2021-08-14 0:33:37,FAKhrist,Jakarta,,kafirnw kalungin salib,0,1,ID3172,JAKARTA TIMUR,6.666666666666668,6,0,Netral
2021-08-14 0:31:33,ltgkt,"Tangerang, Indonesia",,halah korona makan enak dahl tidak anjing malas makansedih,0,0,ID3172,JAKARTA TIMUR,5.5555555555555545,15,1,Netral
2021-08-14 0:31:28,WHOIndonesia,Jakarta,,tetap waspada terap tindak cegah covidsembilan tidak lindung kelu qakhipytcg,15,17,ID3172,JAKARTA TIMUR,6.7,22,1,Netral
2021-08-14 0:31:01,RtmRisna,Jakarta,,pt pt belum pu sintas solusi,0,0,ID3172,JAKARTA TIMUR,3.8333333333333335,14,3,Netral
2021-08-14 0:30:07,okezonenews,Jakarta,,gerha wisata ragunan isolasi atlet pusat latih papar lengkapcepatberita beritaterkini oixedxkbjg,0,3,ID3172,JAKARTA TIMUR,7.8181818181818175,21,6,Positif
2021-08-14 0:29:52,icykids,,,dadayamkfc ho ic syukur sehat semangat nungu,0,0,ID3172,JAKARTA TIMUR,5.428571428571429,10,13,Positif
2021-08-14 0:29:49,goodmoodstr_,"DKI Jakarta, Indonesia",,nan,0,0,ID3172,JAKARTA TIMUR,0.0,4,0,Netral
2021-08-14 0:29:33,PTJASAMARGA,"DKI Jakarta, Indonesia",,sehat gtujuh pzprnfno,0,0,ID3172,JAKARTA TIMUR,6.333333333333332,24,4,Netral
2021-08-14 0:29:03,kompascom,Jakarta,,sopir kernet truk tetap negatif tes antigen ndelapan dpvctenam,0,2,ID3172,JAKARTA TIMUR,6.0,25,3,Netral
2021-08-14 0:28:53,detikHealth,Jakarta - Indonesia,,beri beri boster nztujuh ntujuh mdtujuh,13,13,ID3172,JAKARTA TIMUR,5.666666666666668,27,4,Netral
2021-08-14 0:28:41,PT_Transjakarta,Jakarta,,dysanst pagi sila bawa terang dokteratau sakit tidak yfblfxmymd,0,0,ID3172,JAKARTA TIMUR,6.111111111111112,22,0,Netral
2021-08-14 0:28:36,ayulest98766599,"DKI Jakarta, Indonesia",,mischana ard net ponakan kakaku lambat seka jqfbt bhf,0,0,ID3172,JAKARTA TIMUR,5.0,27,1,Netral
2021-08-14 0:28:27,RizaAnshari,"Serpong, Indonesia",,bukan anti bahkan tambah harga mahal jabanin cum wafodrmx,0,0,ID3172,JAKARTA TIMUR,5.4444444444444455,25,9,Positif
2021-08-14 0:25:25,recruitment_hpm,"Jakarta Utara, DKI Jakarta",,pramuka slogan bakti tanpa henti arti bantu bagi khusus ivhjitlima gblima,0,1,ID3172,JAKARTA TIMUR,5.727272727272728,24,6,Positif
2021-08-14 0:25:20,HotHairy26,"Jakarta Selatan, DKI Jakarta",,atas onl bo vcs inatau out armanpjtjakpus malima agekaroshi topmsgbdgsatu realpijempat qocjgvoyj,1,4,ID3172,JAKARTA TIMUR,7.083333333333332,45,-4,Negatif
2021-08-14 0:25:10,fasabimuhammad,"Jakarta Timur, DKI Jakarta",,dicta gomeszh sridiana va gundidr dayatia kemlonih kemenkesri koko kokodelapan berlianidris fadlizon lmxdsfphtn,1,1,ID3172,JAKARTA TIMUR,7.615384615384616,29,0,Netral
2021-08-14 0:25:03,HotHairy26,"Jakarta Selatan, DKI Jakarta",,atas onl bo vcs inatau out armanpjtjakpus malima agekaroshi topmsgbdgsatu realpijempat ixctiga hsembilan ixctiga hsembilan zlp,2,10,ID3172,JAKARTA TIMUR,6.9375,49,-4,Negatif
2021-08-14 0:24:42,SINDOnews,"Jakarta Pusat, DKI Jakarta",,layan pasien bangun oksigen kawasan sier siap operasi jmqtobceoempat,1,2,ID3172,JAKARTA TIMUR,6.666666666666668,20,4,Netral
2021-08-14 0:23:32,liputan6dotcom,Jakarta Indonesia,,gerha wisata ragunan guna lokasi isolasi atlet papar aueziadelapan bqk,1,4,ID3172,JAKARTA TIMUR,6.1,19,1,Netral
2021-08-14 0:23:29,arjaka_bagus,bekasi,,tolong habis pribadi gampang laper kdg menang tidak makan,0,0,ID3172,JAKARTA TIMUR,5.4444444444444455,14,10,Positif
2021-08-14 0:22:43,kebijakananies_,"DKI Jakarta, Indonesia",,sesuai sk kadishub nomor ilhqsatu jtfdu,13,48,ID3172,JAKARTA TIMUR,5.666666666666668,29,3,Netral
2021-08-14 0:20:58,Ade_Djadja,"DKI Jakarta, Indonesia",,alahurabi moga nkri normal kembali sehat merdeka jenam l jenam lyzdwn,1,3,ID3172,JAKARTA TIMUR,5.363636363636363,23,6,Positif
2021-08-14 0:20:04,SaifulSyamsudin,jakarta indonesia,,negara aceh seru pimpin gtujuh tindak tegas who sekongkol cina kait widua yjzmx widua yjzmxd,0,0,ID3172,JAKARTA TIMUR,5.2,22,2,Netral
2021-08-14 0:20:03,kompascom,Jakarta,,tutup salah labuh kargo besar cina virus timbul tekan bar ytujuh osatu wauf,1,4,ID3172,JAKARTA TIMUR,4.846153846153847,23,-1,Negatif
2021-08-14 0:18:42,yonaliss,"Bekasi, Indonesia",,bahkan turun padahal bj kurang tidak ayo bulan bisa kejar ayo bismilah alah mudah,0,0,ID3172,JAKARTA TIMUR,4.857142857142857,21,-14,Negatif
2021-08-14 0:18:01,semerawoet,Jakarta,,ayo biar duluan lepas,0,0,ID3172,JAKARTA TIMUR,4.5,8,5,Netral
2021-08-14 0:16:23,inewsdotid,"Jakarta, Indonesia",,menteri sehat buka evaluasi harga tes antigen nilai lebih twisatu frhasembilan,5,3,ID3172,JAKARTA TIMUR,6.1818181818181825,24,16,Positif
2021-08-14 0:14:11,ssefnum,"DKI Jakarta, Indonesia",,rl teman huhu deg degan doain lancar selesai,0,0,ID3172,JAKARTA TIMUR,4.625,18,8,Positif
2021-08-14 0:14:03,kompascom,Jakarta,,saji minum alkohol tetap pandemi salah sports bar atmyisatu hzvb,0,2,ID3172,JAKARTA TIMUR,5.5,25,-5,Negatif
2021-08-14 0:13:35,hajinewsonline,DKI Jakarta,,jawab mati hibur keluarga korban hecfnol klkcw,0,0,ID3172,JAKARTA TIMUR,5.7142857142857135,21,7,Positif
2021-08-14 0:13:20,SonoraFM92,"Jakarta Barat, DKI Jakarta",,tumpang wajib naik wensembilan ajelsembilan,1,0,ID3172,JAKARTA TIMUR,7.8,19,-1,Negatif
2021-08-14 0:13:12,PT_Transjakarta,Jakarta,,elinchanz tran bmwqrxohcr,0,0,ID3172,JAKARTA TIMUR,7.666666666666668,28,0,Netral
2021-08-14 0:10:44,Amall_AN,"DKI Jakarta, Indonesia",,dfitrisatu jutan vaksin niat sehat moga tuhan selal ntnxzfvche,0,0,ID3172,JAKARTA TIMUR,6.0,23,8,Positif
2021-08-14 0:10:35,mrtjakarta,"Jakarta Pusat, DKI Jakarta",,masrisaidlima kecuali laku tumpang kontraindikasi dila crtujuh kburmn,0,0,ID3172,JAKARTA TIMUR,7.75,21,0,Netral
2021-08-14 0:10:08,PT_Transjakarta,Jakarta,,elinchanz pagi cukup vak sauezmtiga pbk,0,1,ID3172,JAKARTA TIMUR,5.666666666666668,22,-1,Negatif
2021-08-14 0:09:33,liputan6dotcom,Jakarta Indonesia,,facebok hapus akun palsu sebar hoaks putar buat astrazeneca pfizer xwqwhuagbtujuh,1,6,ID3172,JAKARTA TIMUR,6.454545454545454,24,-2,Negatif
2021-08-14 0:09:28,detikcom,"Jakarta, Indonesia",,beri beri boster yrzsembilan dulima,16,33,ID3172,JAKARTA TIMUR,6.2,24,4,Netral
2021-08-14 0:09:28,PTJASAMARGA,"DKI Jakarta, Indonesia",,sehat xksembilan msatu rvejx,0,0,ID3172,JAKARTA TIMUR,6.25,25,4,Netral
2021-08-14 0:09:27,detikHealth,Jakarta - Indonesia,,kemekes pasti negeri tetap hitung ter bgyknlkxz,1,0,ID3172,JAKARTA TIMUR,5.857142857142858,23,7,Positif
2021-08-14 0:08:37,persie_alex,"Serpong, Indonesia",,strwberiescgrt coba polsek dekat biasa beri,0,0,ID3172,JAKARTA TIMUR,6.333333333333332,14,7,Positif
2021-08-14 0:08:33,kompascom,Jakarta,,sibuk garda depan juang lawan dokter muda asal bangka tulis giat celhntiga tjb,1,4,ID3172,JAKARTA TIMUR,5.0769230769230775,25,9,Positif
2021-08-14 0:08:08,Tash096,"Jakarta, Indonesia",,tingal negara maju puluh percaya teori teori sesat,0,0,ID3172,JAKARTA TIMUR,5.375,15,-2,Negatif
2021-08-14 0:08:06,kompascom,Jakarta,,tumpang wajib naik uvozsnfsembilan,0,1,ID3172,JAKARTA TIMUR,7.75,17,-1,Negatif
2021-08-14 0:08:01,KompasOtomotif,"Jakarta, Indonesia",,panjang sopir truk tes barang cohbfuqny,0,0,ID3172,JAKARTA TIMUR,5.666666666666668,16,2,Netral
2021-08-14 0:07:30,ImanTangankanan,jakarta,,ristinatitin mr adityason maksut takut tular belum tidak tahu divaksi wnghemexw,0,1,ID3172,JAKARTA TIMUR,6.2727272727272725,26,-7,Negatif
2021-08-14 0:06:22,republikaonline,"Jakarta, Indonesia",,kasus as tingkat pasien naik lipat abtxeujmtiga,0,1,ID3172,JAKARTA TIMUR,5.857142857142858,21,2,Netral
2021-08-14 0:06:14,_awulan,"Jakarta Selatan, DKI Jakarta",,tubirfes aku salah bukan unsur sengaja bayangin pagi nyuntikin tangan ber fxjygmfbtiga,0,0,ID3172,JAKARTA TIMUR,6.25,24,-2,Negatif
2021-08-14 0:06:09,OniDewono,"Jakarta, Indonesia",,infojakarta mudah manipulasi makan tugas val rtlima ulima rtlima ulima pmn,0,0,ID3172,JAKARTA TIMUR,5.8181818181818175,25,4,Netral
2021-08-14 0:06:03,AskaraOfficial,Jakarta,,jerinx tidak jemput paksa belum penuh askara musisi gede ari astina alias jerinx sid vrhamfmsvx,0,0,ID3172,JAKARTA TIMUR,5.4,23,-2,Negatif
2021-08-14 0:05:43,quthoytho,jakarta,,final mamake az gegara ngadain biar cirkel patah pedo zarjnrnwtujuh,0,0,ID3172,JAKARTA TIMUR,5.8,24,-3,Negatif
2021-08-14 0:04:57,ImanTangankanan,jakarta,,mr adityason contoh nyata sobat keluarga padahal tidak ditracking ter enywpytujuh tam,0,0,ID3172,JAKARTA TIMUR,6.166666666666668,26,12,Positif
2021-08-14 0:04:52,Beritasatu,Jakarta,,facebok hapus ratus akun dukung antivaksin eycmzlima hienam hsatu tidak hsatu gfkempat uls,11,37,ID3172,JAKARTA TIMUR,6.0,24,1,Netral
2021-08-14 0:04:38,Aryprasetyo85,"Jakarta Pusat, DKI Jakarta",,bpjs gubernur ganjarpranowo tinjau sentra semarang bpjs sehat pasti upaya pelaksanan ohxcslima tag,6,16,ID3172,JAKARTA TIMUR,6.615384615384616,22,8,Positif
2021-08-14 0:04:10,Aryprasetyo85,"Jakarta Pusat, DKI Jakarta",,jateng terima bantu ganjar baik kembali wakil jawa ganja dwknhuinep,10,32,ID3172,JAKARTA TIMUR,5.8,22,13,Positif
2021-08-14 0:03:32,_awulan,"Jakarta Selatan, DKI Jakarta",,tubirfes dokter mah seperti imunisasi biasa seko bikin keren nama gat qafognazpl,0,5,ID3172,JAKARTA TIMUR,5.75,24,-2,Negatif
2021-08-14 0:03:06,MUIPusat,"Jln. Proklamasi No 51, Jakpus",,buka salam mui konsultasi agam sehat kait jlrareoqm jlrareoqm,6,22,ID3172,JAKARTA TIMUR,5.888888888888888,23,16,Positif
2021-08-14 0:01:47,detikcom,"Jakarta, Indonesia",,puan kata patuh prokes jalan penghargan tingi unt fbxsatu zmbgsj,3,33,ID3172,JAKARTA TIMUR,5.5,23,3,Netral
2021-08-14 0:01:24,Ion82130964,,,hotmanparis puskesmas tuk pasien kontak positif memang gratis osembilan kdrtujuh,0,0,ID3172,JAKARTA TIMUR,7.1,25,14,Positif
2021-08-14 0:01:08,hajinewsonline,DKI Jakarta,,didik rachbini masalah ekonomi politik pandemi gantung cina zykqtliswd,0,0,ID3172,JAKARTA TIMUR,6.888888888888888,19,-10,Negatif
2021-08-14 0:00:27,hajinewsonline,DKI Jakarta,,kejut uang suap bansos alir njmxuxjugj,0,0,ID3172,JAKARTA TIMUR,5.5,15,4,Netral
2021-08-14 0:00:14,Mung171,"Tangerang, Indonesia",,semangat pagi ayo sarap enak,0,0,ID3172,JAKARTA TIMUR,4.8,11,17,Positif
2021-08-14 0:00:10,IlfanIlyas,"Tangerang, Indonesia",,samsularifin arnandofernando pilih vaksinasicovidsembilan,1,1,ID3172,JAKARTA TIMUR,13.5,9,-2,Negatif
2021-08-14 0:00:05,UNinIndonesia,"Jakarta, Indonesia",,periksa kadar oksigen darah salah langkah penting rawat pasien covidsembilan wnol mgsetujuh,4,4,ID3172,JAKARTA TIMUR,6.666666666666668,26,10,Positif
2021-08-13 23:59:01,Amall_AN,"DKI Jakarta, Indonesia",,diru saputra sayang sekali degan kondisi resign zaman susah kerja jutan cxtiga rtpsembilan hrq,0,0,ID3172,JAKARTA TIMUR,5.7857142857142865,26,1,Netral
2021-08-13 23:58:04,nilaer_,"Jakarta Selatan, DKI Jakarta",,tetanga tidak bisa buka gausa tidak padahal bantu liatin nyshsatu iedhz,0,0,ID3172,JAKARTA TIMUR,5.545454545454546,25,3,Netral
2021-08-13 23:58:01,Farhanhakim_id2,"Tangerang, Indonesia",,konsumsi vitamin jaga pola hidup sehat kunci cegah papar pytfjmtyqo,0,0,ID3172,JAKARTA TIMUR,5.8,19,13,Positif
2021-08-13 23:57:36,qbthe6th,"Jakarta, Indonesia",,diru saputra tidak tolak bagus mngkin bisa timbang sinofck jujrnol jephp,0,2,ID3172,JAKARTA TIMUR,5.636363636363638,25,6,Positif
2021-08-13 23:56:02,omiommi,"Jakarta, Indonesia",,nieke aereta jvdas iskariot ikut mbak banga wni kecewa republik cfyvsfwl cfyvsfwl,1,1,ID3172,JAKARTA TIMUR,5.833333333333332,28,-3,Negatif
2021-08-13 23:54:56,CommuterLine,Jakarta Pusat,,mychochobal selamat pagi informasi strp baharu otomatis mas utujuh smyewasq,0,0,ID3172,JAKARTA TIMUR,6.6,22,11,Positif
2021-08-13 23:54:33,anttieee_,jakarta,,bujangota pakai screning ta ragu dokter justru lebi jugzjgpdzempat,1,0,ID3172,JAKARTA TIMUR,6.4444444444444455,23,-6,Negatif
2021-08-13 23:53:46,akmalmilan01,"Jakarta Selatan, DKI Jakarta",,diru saputra bekam,0,0,ID3172,JAKARTA TIMUR,5.333333333333333,9,0,Netral
2021-08-13 23:52:48,Wimar_Bagus,Jakarta-Indonesia,,fridayus jelas ayam kasih,0,0,ID3172,JAKARTA TIMUR,5.5,8,3,Netral
2021-08-13 23:52:36,anttieee_,jakarta,,bujangota pasti badan fit semingu tidur cukup makan baik sarap qsatu rajqkrwz,1,1,ID3172,JAKARTA TIMUR,5.5,24,9,Positif
2021-08-13 23:52:26,PT_Transjakarta,Jakarta,,nursembilan nur hamil sila terang dokter nyata ndxsembilan uhsxu,0,0,ID3172,JAKARTA TIMUR,6.222222222222222,38,2,Netral
2021-08-13 23:52:23,YanHarahap,"Jakarta, Indonesia",,ingat unit usaha mikro kecil mantan baca acara olahraga anisapohan buka endorsement egwsdxua,10,48,ID3172,JAKARTA TIMUR,6.153846153846153,22,-4,Negatif
2021-08-13 23:50:59,humasdisdikkab1,Kab. Bekasi,,selamat pramuka moga badai segera satu kesatauan bangsa tetap yadempat cbuhtiga,0,4,ID3172,JAKARTA TIMUR,6.2727272727272725,26,11,Positif
2021-08-13 23:49:30,santymarlim21,"Jakarta, Indonesia",,evalez fr vtiga lynempat baliho gede gede gaban lupa tidak beres beres mk pilih mati pilih wn rc kasih,0,2,ID3172,JAKARTA TIMUR,4.421052631578949,34,7,Positif
2021-08-13 23:48:24,boywithhood,Jakarta,,andresembilan andresembilan saturasi normal,0,0,ID3172,JAKARTA TIMUR,10.0,12,1,Netral
2021-08-13 23:48:01,infojakarta,"Jakarta, Indonesia",,mrt rzlima mempat vqgd,4,11,ID3172,JAKARTA TIMUR,4.75,16,0,Netral
2021-08-13 23:47:42,abi_hilmanrs,"Tangerang, Indonesia",,nieke aereta jvdas iskariot jelas banga wni hayat tetap merah putih tetap cinta nkri terh nenam dnbvdelapan,1,1,ID3172,JAKARTA TIMUR,5.352941176470588,29,13,Positif
2021-08-13 23:47:13,okezonenews,Jakarta,,isi tidur rs ariza jangan lena intai lengkapcepatberita fsembilan fhtmempat,0,2,ID3172,JAKARTA TIMUR,6.6,27,2,Netral
2021-08-13 23:46:56,kanghaddy,Jakarta,,detikcom cetak kertas aempat scan deh telepon genggam nxenam wledelapan lcz,0,0,ID3172,JAKARTA TIMUR,5.909090909090909,29,0,Netral
2021-08-13 23:45:31,eptautr1999,Cikarang,,yaela jadwal bahkan gajadi,0,0,ID3172,JAKARTA TIMUR,5.75,6,-3,Negatif
2021-08-13 23:45:24,AyamPotongRizQi,"DKI Jakarta, Indonesia",,roses man meriang om,0,3,ID3172,JAKARTA TIMUR,4.25,10,-5,Negatif
